filename,relative_path,duration_sec,transcript,notes
avartlvn.wav,NSDF/Longbow (Howitzer)/avartlvn.wav,1.248,Longbow here.,
avartlvp.wav,NSDF/Longbow (Howitzer)/avartlvp.wav,1.585,Target destroyed.,
avapcv0.wav,NSDF/Rat Pak (APC)/avapcv0.wav,1.236,Moving out.,
avapcv2.wav,NSDF/Rat Pak (APC)/avapcv2.wav,2.003,"Ah, fresh air.",
avapcv3.wav,NSDF/Rat Pak (APC)/avapcv3.wav,0.935,Following.,
avapcv4.wav,NSDF/Rat Pak (APC)/avapcv4.wav,1.353,Getting repair.,
avapcv5.wav,NSDF/Rat Pak (APC)/avapcv5.wav,1.086,Closing in.,
avapcv6.wav,NSDF/Rat Pak (APC)/avapcv6.wav,1.19,Recycling.,
avapcv9.wav,NSDF/Rat Pak (APC)/avapcv9.wav,1.817,Locked and loaded.,
avapcva.wav,NSDF/Rat Pak (APC)/avapcva.wav,1.295,Awaiting orders.,
avapcvb.wav,NSDF/Rat Pak (APC)/avapcvb.wav,1.562,Unable to comply.,
avapcve.wav,NSDF/Rat Pak (APC)/avapcve.wav,0.935,Going for rescue.,Unused.
avapcvf.wav,NSDF/Rat Pak (APC)/avapcvf.wav,1.643,Deploying troops.,
avapcvg.wav,NSDF/Rat Pak (APC)/avapcvg.wav,1.469,Picking up troops.,
avapcvh.wav,NSDF/Rat Pak (APC)/avapcvh.wav,1.178,"Yes, sir.",
avapcvj.wav,NSDF/Rat Pak (APC)/avapcvj.wav,1.318,APC here.,
avfighv0.wav,NSDF/Razor (Scout)/avfighv0.wav,1.701,Engaging thrusters.,
avfighv2.wav,NSDF/Razor (Scout)/avfighv2.wav,1.329,Let me at 'em!,
avfighv3.wav,NSDF/Razor (Scout)/avfighv3.wav,1.98,"Ohhh, follow the leader.",
avfighv4.wav,NSDF/Razor (Scout)/avfighv4.wav,1.271,"Yes, sir.",
avfighv5.wav,NSDF/Razor (Scout)/avfighv5.wav,1.295,Getting ammo.,
avfighv6.wav,NSDF/Razor (Scout)/avfighv6.wav,1.805,With pleasure.,
avfighv7.wav,NSDF/Razor (Scout)/avfighv7.wav,1.213,Protecting.,
avfighv8.wav,NSDF/Razor (Scout)/avfighv8.wav,1.492,On my way.,
avfighv9.wav,NSDF/Razor (Scout)/avfighv9.wav,1.236,Recycling.,
avfighvd.wav,NSDF/Razor (Scout)/avfighvd.wav,1.399,Fighting enemy.,
avfighve.wav,NSDF/Razor (Scout)/avfighve.wav,1.631,You don't pay me enough.,
avfighvf.wav,NSDF/Razor (Scout)/avfighvf.wav,1.306,Standing by.,
avfighvg.wav,NSDF/Razor (Scout)/avfighvg.wav,1.376,Heading to nav.,
avfighvh.wav,NSDF/Razor (Scout)/avfighvh.wav,1.712,"Yes, sir.",
avfighvj.wav,NSDF/Razor (Scout)/avfighvj.wav,1.283,Razor here.,
avfighvk.wav,NSDF/Razor (Scout)/avfighvk.wav,1.48,Scouting terrain.,
avfighvm.wav,NSDF/Razor (Scout)/avfighvm.wav,1.933,Attack successful.,
avrecyv0.wav,NSDF/Recycler/avrecyv0.wav,1.318,Recycler here.,
avrecyv1.wav,NSDF/Recycler/avrecyv1.wav,1.068,Moving out.,
avrecyv3.wav,NSDF/Recycler/avrecyv3.wav,1.44,Building complete.,
avrecyv5.wav,NSDF/Recycler/avrecyv5.wav,1.353,Set to follow.,
avrecyv6.wav,NSDF/Recycler/avrecyv6.wav,1.109,Deploying.,
avrecyv8.wav,NSDF/Recycler/avrecyv8.wav,1.62,Construction started.,
avrecyv9.wav,NSDF/Recycler/avrecyv9.wav,1.271,Getting power.,
avrecyva.wav,NSDF/Recycler/avrecyva.wav,1.016,Can't do.,
avrecyvb.wav,NSDF/Recycler/avrecyvb.wav,1.225,Clear the geyser.,
avrecyvc.wav,NSDF/Recycler/avrecyvc.wav,1.167,Ready to roll.,
avrecyvd.wav,NSDF/Recycler/avrecyvd.wav,0.946,Building.,
avrecyve.wav,NSDF/Recycler/avrecyve.wav,1.19,In transit.,
avrecyvf.wav,NSDF/Recycler/avrecyvf.wav,1.341,Where's the power?,
avrecyvg.wav,NSDF/Recycler/avrecyvg.wav,0.958,"Yes, sir.",
avrecyvh.wav,NSDF/Recycler/avrecyvh.wav,1.596,No pilots available.,
avrecyvj.wav,NSDF/Recycler/avrecyvj.wav,1.724,No scrap available.,
avrecyvm.wav,NSDF/Recycler/avrecyvm.wav,1.817,No geysers on radar.,
avrecyvn.wav,NSDF/Recycler/avrecyvn.wav,1.573,Scrap tank's full.,
avwalkv0.wav,NSDF/Sasquatch (Walker)/avwalkv0.wav,1.84,Walking.,
avwalkv2.wav,NSDF/Sasquatch (Walker)/avwalkv2.wav,2.676,For God and country.,
avwalkv3.wav,NSDF/Sasquatch (Walker)/avwalkv3.wav,1.678,Following.,
avwalkv4.wav,NSDF/Sasquatch (Walker)/avwalkv4.wav,1.921,That's better.,
avwalkv5.wav,NSDF/Sasquatch (Walker)/avwalkv5.wav,2.154,Reloading.,
avwalkv6.wav,NSDF/Sasquatch (Walker)/avwalkv6.wav,2.293,With pleasure.,
avwalkv7.wav,NSDF/Sasquatch (Walker)/avwalkv7.wav,1.585,Protecting.,
avwalkv8.wav,NSDF/Sasquatch (Walker)/avwalkv8.wav,2.595,On my way.,
avwalkv9.wav,NSDF/Sasquatch (Walker)/avwalkv9.wav,2.188,Recycling.,
avwalkvd.wav,NSDF/Sasquatch (Walker)/avwalkvd.wav,2.804,Engaging enemy.,
avwalkve.wav,NSDF/Sasquatch (Walker)/avwalkve.wav,2.734,Unable to comply.,
avwalkvf.wav,NSDF/Sasquatch (Walker)/avwalkvf.wav,2.676,Ready for orders.,
avwalkvg.wav,NSDF/Sasquatch (Walker)/avwalkvg.wav,1.782,En route.,
avwalkvh.wav,NSDF/Sasquatch (Walker)/avwalkvh.wav,1.399,Guarding.,
avwalkvj.wav,NSDF/Sasquatch (Walker)/avwalkvj.wav,2.096,"Yes, sir.",
avwalkvk.wav,NSDF/Sasquatch (Walker)/avwalkvk.wav,1.991,Sasquatch here.,
avwalkvm.wav,NSDF/Sasquatch (Walker)/avwalkvm.wav,2.746,Enemy eliminated.,
avscav0.wav,NSDF/Scavenger/avscav0.wav,1.306,Scavenger here.,
avscav1.wav,NSDF/Scavenger/avscav1.wav,0.865,I'm on it.,
avscav6.wav,NSDF/Scavenger/avscav6.wav,0.888,Following.,
avscav7.wav,NSDF/Scavenger/avscav7.wav,1.271,Standing ground.,
avscava.wav,NSDF/Scavenger/avscava.wav,1.144,Getting repair.,
avscavb.wav,NSDF/Scavenger/avscavb.wav,1.109,On my way.,
avscavc.wav,NSDF/Scavenger/avscavc.wav,1.097,Recycling.,
avscavd.wav,NSDF/Scavenger/avscavd.wav,0.83,Gotcha.,
avscavf.wav,NSDF/Scavenger/avscavf.wav,1.086,Can't do.,
avscavh.wav,NSDF/Scavenger/avscavh.wav,1.608,No scrap on radar.,
avscavi.wav,NSDF/Scavenger/avscavi.wav,1.422,No scrap storage.,
avscavj.wav,NSDF/Scavenger/avscavj.wav,0.946,"Yes, sir.",
avscavk.wav,NSDF/Scavenger/avscavk.wav,1.12,Getting scrap.,
avscavl.wav,NSDF/Scavenger/avscavl.wav,1.132,Loading scrap.,
avscavm.wav,NSDF/Scavenger/avscavm.wav,1.167,Dropping scrap.,
avscavn.wav,NSDF/Scavenger/avscavn.wav,1.155,In transit.,
avhrazv0.wav,NSDF/Thunderbolt (Bomber)/avhrazv0.wav,1.039,Moving.,
avhrazv2.wav,NSDF/Thunderbolt (Bomber)/avhrazv2.wav,1.12,Bring 'em on.,
avhrazv3.wav,NSDF/Thunderbolt (Bomber)/avhrazv3.wav,1.109,Following.,
avhrazv4.wav,NSDF/Thunderbolt (Bomber)/avhrazv4.wav,1.132,That's better.,
avhrazv5.wav,NSDF/Thunderbolt (Bomber)/avhrazv5.wav,1.004,Loading up.,
avhrazv6.wav,NSDF/Thunderbolt (Bomber)/avhrazv6.wav,2.119,With extreme prejudice.,
avhrazv7.wav,NSDF/Thunderbolt (Bomber)/avhrazv7.wav,1.074,Protecting.,
avhrazv8.wav,NSDF/Thunderbolt (Bomber)/avhrazv8.wav,1.376,"Need a ride, huh?",
avhrazv9.wav,NSDF/Thunderbolt (Bomber)/avhrazv9.wav,1.097,Recycling.,
avhrazva.wav,NSDF/Thunderbolt (Bomber)/avhrazva.wav,1.306,On the wing.,
avhrazvd.wav,NSDF/Thunderbolt (Bomber)/avhrazvd.wav,1.097,Fighting enemy.,
avhrazve.wav,NSDF/Thunderbolt (Bomber)/avhrazve.wav,1.724,Unable to comply.,
avhrazvf.wav,NSDF/Thunderbolt (Bomber)/avhrazvf.wav,1.469,Ready for action.,
avhrazvg.wav,NSDF/Thunderbolt (Bomber)/avhrazvg.wav,1.016,En route.,
avhrazvh.wav,NSDF/Thunderbolt (Bomber)/avhrazvh.wav,1.109,Standing guard.,
avhrazvi.wav,NSDF/Thunderbolt (Bomber)/avhrazvi.wav,1.26,"Yes, sir.",
avhrazvj.wav,NSDF/Thunderbolt (Bomber)/avhrazvj.wav,1.295,Bomber here.,
avhrazvk.wav,NSDF/Thunderbolt (Bomber)/avhrazvk.wav,1.562,Play the dirge.,
avminev0.wav,NSDF/Unabomber (Minelayer)/avminev0.wav,1.422,Placing mines.,
avminev2.wav,NSDF/Unabomber (Minelayer)/avminev2.wav,1.213,Show me the way.,
avminev3.wav,NSDF/Unabomber (Minelayer)/avminev3.wav,1.178,Repairing.,
avminev4.wav,NSDF/Unabomber (Minelayer)/avminev4.wav,1.387,Stocking up.,
avminev5.wav,NSDF/Unabomber (Minelayer)/avminev5.wav,1.341,I'm coming.,
avminev6.wav,NSDF/Unabomber (Minelayer)/avminev6.wav,1.434,Recycling.,
avminev9.wav,NSDF/Unabomber (Minelayer)/avminev9.wav,1.202,Ready to mine.,
avmineva.wav,NSDF/Unabomber (Minelayer)/avmineva.wav,1.747,"Uh, I can't do that, sir.",
avminevb.wav,NSDF/Unabomber (Minelayer)/avminevb.wav,1.585,The mines are hot.,
avminevc.wav,NSDF/Unabomber (Minelayer)/avminevc.wav,1.631,Dropping mines.,
avminevd.wav,NSDF/Unabomber (Minelayer)/avminevd.wav,1.202,Out of ammo.,
avmineve.wav,NSDF/Unabomber (Minelayer)/avmineve.wav,1.283,In transit.,
avminevf.wav,NSDF/Unabomber (Minelayer)/avminevf.wav,1.422,"Yes, sir.",
avminevg.wav,NSDF/Unabomber (Minelayer)/avminevg.wav,1.643,Minelayer here.,
avmufv0.wav,NSDF/Unit Factory/avmufv0.wav,1.503,Unit Factory here.,
avmufv1.wav,NSDF/Unit Factory/avmufv1.wav,1.364,Building underway.,
avmufv2.wav,NSDF/Unit Factory/avmufv2.wav,1.202,Unit complete.,
avmufv3.wav,NSDF/Unit Factory/avmufv3.wav,0.935,Moving out.,
avmufv4.wav,NSDF/Unit Factory/avmufv4.wav,0.923,Following.,
avmufv5.wav,NSDF/Unit Factory/avmufv5.wav,1.515,I don't see any geyser.,
avmufv6.wav,NSDF/Unit Factory/avmufv6.wav,1.236,Cashing her in.,
avmufv9.wav,NSDF/Unit Factory/avmufv9.wav,1.062,Can't do.,
avmufva.wav,NSDF/Unit Factory/avmufva.wav,1.84,"You're blocking the geyser, sir.",
avmufvb.wav,NSDF/Unit Factory/avmufvb.wav,1.202,Ready to move.,
avmufvc.wav,NSDF/Unit Factory/avmufvc.wav,1.19,I need power.,
avmufvd.wav,NSDF/Unit Factory/avmufvd.wav,1.062,In transit,
avmufve.wav,NSDF/Unit Factory/avmufve.wav,1.19,Building unit.,
avmufvf.wav,NSDF/Unit Factory/avmufvf.wav,1.794,Unit Factory online.,
avmufvg.wav,NSDF/Unit Factory/avmufvg.wav,1.167,"Yes, sir.",
avmufvh.wav,NSDF/Unit Factory/avmufvh.wav,1.445,Going for geyser.,
avrcktv0.wav,NSDF/Wolverine (Rocket Tank)/avrcktv0.wav,1.167,In combat.,
avrcktv1.wav,NSDF/Wolverine (Rocket Tank)/avrcktv1.wav,1.213,I'm on my way.,
avrcktv2.wav,NSDF/Wolverine (Rocket Tank)/avrcktv2.wav,1.399,Time to kill.,
avrcktv3.wav,NSDF/Wolverine (Rocket Tank)/avrcktv3.wav,2.328,"Ashes to ashes, baby.",
avrcktv4.wav,NSDF/Wolverine (Rocket Tank)/avrcktv4.wav,1.225,On your tail.,
avrcktv8.wav,NSDF/Wolverine (Rocket Tank)/avrcktv8.wav,1.364,Getting repairs.,
avrcktv9.wav,NSDF/Wolverine (Rocket Tank)/avrcktv9.wav,2.188,"Guns, guns, guns…",
avrcktva.wav,NSDF/Wolverine (Rocket Tank)/avrcktva.wav,1.411,I smell blood.,
avrcktvb.wav,NSDF/Wolverine (Rocket Tank)/avrcktvb.wav,0.853,Guarding.,
avrcktvc.wav,NSDF/Wolverine (Rocket Tank)/avrcktvc.wav,1.608,"Sure, no problem.",
avrcktvd.wav,NSDF/Wolverine (Rocket Tank)/avrcktvd.wav,1.086,Recycling.,
avrcktvf.wav,NSDF/Wolverine (Rocket Tank)/avrcktvf.wav,1.039,Heading to nav.,
avrcktvg.wav,NSDF/Wolverine (Rocket Tank)/avrcktvg.wav,1.341,Guarding friendly.,
avrcktvh.wav,NSDF/Wolverine (Rocket Tank)/avrcktvh.wav,0.969,You got it.,
avrcktvk.wav,NSDF/Wolverine (Rocket Tank)/avrcktvk.wav,1.004,"Yes, sir.",
avrcktvm.wav,NSDF/Wolverine (Rocket Tank)/avrcktvm.wav,1.341,Wolverine here.,
avrcktvr.wav,NSDF/Wolverine (Rocket Tank)/avrcktvr.wav,1.411,I would if I could.,
